"Step","longattn-fo-grad - loss","longattn-fo-grad - loss__MIN","longattn-fo-grad - loss__MAX","longattn-aux-v2 - loss","longattn-aux-v2 - loss__MIN","longattn-aux-v2 - loss__MAX","longattn-seperated - loss","longattn-seperated - loss__MIN","longattn-seperated - loss__MAX","longattn-no-muon - loss","longattn-no-muon - loss__MIN","longattn-no-muon - loss__MAX"
"2154","","","","","","","1.6211649365723133","1.6211649365723133","1.6211649365723133","","",""
"2155","","","","","","","1.5714995581656694","1.5714995581656694","1.5714995581656694","","",""
"2156","","","","","","","1.4507990777492523","1.4507990777492523","1.4507990777492523","","",""
"2157","","","","","","","1.4751269333064556","1.4751269333064556","1.4751269333064556","","",""
"2158","","","","","","","1.572668144479394","1.572668144479394","1.572668144479394","","",""
"2159","","","","","","","1.6311111133545637","1.6311111133545637","1.6311111133545637","","",""
"2160","","","","","","","1.5716113355010748","1.5716113355010748","1.5716113355010748","","",""
"2161","","","","","","","1.6213283985853195","1.6213283985853195","1.6213283985853195","","",""
"2162","","","","","","","1.6192638333886862","1.6192638333886862","1.6192638333886862","","",""
"2163","","","","","","","1.2376326024532318","1.2376326024532318","1.2376326024532318","","",""
"2164","","","","","","","1.5346511080861092","1.5346511080861092","1.5346511080861092","","",""
"2165","","","","","","","1.7194259520620108","1.7194259520620108","1.7194259520620108","","",""
"2166","","","","","","","1.6390825062990189","1.6390825062990189","1.6390825062990189","","",""
"2167","","","","","","","1.4422921240329742","1.4422921240329742","1.4422921240329742","","",""
"2168","","","","","","","1.3191052470356226","1.3191052470356226","1.3191052470356226","","",""
"2169","","","","","","","1.5814409535378218","1.5814409535378218","1.5814409535378218","","",""
"2170","","","","","","","1.5547245610505342","1.5547245610505342","1.5547245610505342","","",""
"2171","","","","","","","1.6678864676505327","1.6678864676505327","1.6678864676505327","","",""
"2172","","","","","","","1.6437542997300625","1.6437542997300625","1.6437542997300625","","",""
"2173","","","","","","","1.5149985440075397","1.5149985440075397","1.5149985440075397","","",""
"2174","","","","","","","1.6030692737549543","1.6030692737549543","1.6030692737549543","","",""
"2175","","","","","","","1.1773415356874466","1.1773415356874466","1.1773415356874466","","",""
"2176","","","","","","","1.3884700927883387","1.3884700927883387","1.3884700927883387","","",""
"2177","","","","","","","1.7390636447817087","1.7390636447817087","1.7390636447817087","","",""
"2178","","","","","","","1.4778286311775446","1.4778286311775446","1.4778286311775446","","",""
"2179","","","","","","","1.6784593481570482","1.6784593481570482","1.6784593481570482","","",""
"2180","","","","","","","1.4379498194903135","1.4379498194903135","1.4379498194903135","","",""
"2181","","","","","","","1.2334574833512306","1.2334574833512306","1.2334574833512306","","",""
"2182","","","","","","","1.2531139431521297","1.2531139431521297","1.2531139431521297","","",""
"2183","","","","","","","1.4713225532323122","1.4713225532323122","1.4713225532323122","","",""
"2184","","","","","","","1.2522694151848555","1.2522694151848555","1.2522694151848555","","",""
"2185","","","","","","","1.7222348805516958","1.7222348805516958","1.7222348805516958","","",""
"2186","","","","","","","1.5757647566497326","1.5757647566497326","1.5757647566497326","","",""
"2187","","","","","","","1.588504083454609","1.588504083454609","1.588504083454609","","",""
"2188","","","","","","","1.5861445721238852","1.5861445721238852","1.5861445721238852","","",""
"2189","","","","","","","1.214762290008366","1.214762290008366","1.214762290008366","","",""
"2190","","","","","","","1.57804842479527","1.57804842479527","1.57804842479527","","",""
"2191","","","","","","","1.4398546274751425","1.4398546274751425","1.4398546274751425","","",""
"2192","","","","","","","1.2752404818311334","1.2752404818311334","1.2752404818311334","","",""
"2193","","","","","","","1.490652471780777","1.490652471780777","1.490652471780777","","",""
"2194","","","","","","","1.491986097767949","1.491986097767949","1.491986097767949","","",""
"2195","","","","","","","1.6201787944883108","1.6201787944883108","1.6201787944883108","","",""
"2196","","","","","","","1.6149559896439314","1.6149559896439314","1.6149559896439314","","",""
"2197","","","","","","","1.6120498850941658","1.6120498850941658","1.6120498850941658","","",""
"2198","","","","","","","1.7625585403293371","1.7625585403293371","1.7625585403293371","","",""
"2199","","","","","","","1.5446102544665337","1.5446102544665337","1.5446102544665337","","",""
"2200","","","","","","","1.5411147568374872","1.5411147568374872","1.5411147568374872","","",""
"2201","","","","","","","1.5309861581772566","1.5309861581772566","1.5309861581772566","","",""
"2202","","","","","","","1.5053160469979048","1.5053160469979048","1.5053160469979048","","",""
"2203","","","","","","","1.307910680770874","1.307910680770874","1.307910680770874","","",""
"2204","","","","","","","1.3543350026011467","1.3543350026011467","1.3543350026011467","","",""
"2205","","","","","","","1.6101730428636074","1.6101730428636074","1.6101730428636074","","",""
"2206","","","","","","","1.487690819427371","1.487690819427371","1.487690819427371","","",""
"2207","","","","","","","1.302337909117341","1.302337909117341","1.302337909117341","","",""
"2208","","","","","","","1.6558005679398775","1.6558005679398775","1.6558005679398775","","",""
"2209","","","","","","","1.594881920143962","1.594881920143962","1.594881920143962","","",""
"2210","","","","","","","1.3998194709420204","1.3998194709420204","1.3998194709420204","","",""
"2211","","","","","","","1.3721821755170822","1.3721821755170822","1.3721821755170822","","",""
"2212","","","","","","","1.5150846913456917","1.5150846913456917","1.5150846913456917","","",""
"2213","","","","","","","1.3731436040252447","1.3731436040252447","1.3731436040252447","","",""
"2214","","","","","","","1.4278997797518969","1.4278997797518969","1.4278997797518969","","",""
"2215","","","","","","","1.5020518731325865","1.5020518731325865","1.5020518731325865","","",""
"2216","","","","","","","1.472284834831953","1.472284834831953","1.472284834831953","","",""
"2217","","","","","","","1.5261620171368122","1.5261620171368122","1.5261620171368122","","",""
"2218","","","","","","","1.6751524042338133","1.6751524042338133","1.6751524042338133","","",""
"2219","","","","","","","1.3866088967770338","1.3866088967770338","1.3866088967770338","","",""
"2220","","","","","","","1.6127880811691284","1.6127880811691284","1.6127880811691284","","",""
"2221","","","","","","","1.643246278166771","1.643246278166771","1.643246278166771","","",""
"2222","","","","","","","1.5985640678554773","1.5985640678554773","1.5985640678554773","","",""
"2223","","","","","","","1.5188402142375708","1.5188402142375708","1.5188402142375708","","",""
"2224","","","","","","","1.505363980308175","1.505363980308175","1.505363980308175","","",""
"2225","","","","","","","1.4881778229027987","1.4881778229027987","1.4881778229027987","","",""
"2226","","","","","","","1.3576863035559654","1.3576863035559654","1.3576863035559654","","",""
"2227","","","","","","","1.3509312495589256","1.3509312495589256","1.3509312495589256","","",""
"2228","","","","","","","1.589101631194353","1.589101631194353","1.589101631194353","","",""
"2229","","","","","","","1.6613907981663942","1.6613907981663942","1.6613907981663942","","",""
"2230","","","","","","","1.6158159151673317","1.6158159151673317","1.6158159151673317","","",""
"2231","","","","","","","1.633788537234068","1.633788537234068","1.633788537234068","","",""
"2232","","","","","","","1.5396425146609545","1.5396425146609545","1.5396425146609545","","",""
"2233","","","","","","","1.3828980140388012","1.3828980140388012","1.3828980140388012","","",""
"2234","","","","","","","1.8654094878584146","1.8654094878584146","1.8654094878584146","","",""
"2235","","","","","","","1.415001105517149","1.415001105517149","1.415001105517149","","",""
"2236","","","","","","","1.5063644908368587","1.5063644908368587","1.5063644908368587","","",""
"2237","","","","","","","1.7090362664312124","1.7090362664312124","1.7090362664312124","","",""
"2238","","","","","","","1.4148853700608015","1.4148853700608015","1.4148853700608015","","",""
"2239","","","","","","","1.7163480296730995","1.7163480296730995","1.7163480296730995","","",""
"2240","","","","","","","1.4168368335813284","1.4168368335813284","1.4168368335813284","","",""
"2241","","","","","","","1.5401391237974167","1.5401391237974167","1.5401391237974167","","",""
"2242","","","","","","","1.3439639993011951","1.3439639993011951","1.3439639993011951","","",""
"2243","","","","","","","1.40098805911839","1.40098805911839","1.40098805911839","","",""
"2244","","","","","","","1.5633539091795683","1.5633539091795683","1.5633539091795683","","",""
"2245","","","","","","","1.6426082346588373","1.6426082346588373","1.6426082346588373","","",""
"2246","","","","","","","1.683491075411439","1.683491075411439","1.683491075411439","","",""
"2247","","","","","","","1.461996603757143","1.461996603757143","1.461996603757143","","",""
"2248","","","","","","","1.5531617105007172","1.5531617105007172","1.5531617105007172","","",""
"2249","","","","","","","1.7876037899404764","1.7876037899404764","1.7876037899404764","","",""
"2250","","","","","","","1.3507358096539974","1.3507358096539974","1.3507358096539974","","",""
"2251","","","","","","","1.7668725345283747","1.7668725345283747","1.7668725345283747","","",""
"2252","","","","","","","1.1696623880416155","1.1696623880416155","1.1696623880416155","","",""
"2253","","","","","","","1.2067130645737052","1.2067130645737052","1.2067130645737052","","",""
"2254","","","","","","","1.4580322038382292","1.4580322038382292","1.4580322038382292","","",""
"2255","","","","","","","1.51796137355268","1.51796137355268","1.51796137355268","","",""
"2256","","","","","","","1.5896618217229843","1.5896618217229843","1.5896618217229843","","",""
"2257","","","","","","","1.4552227687090635","1.4552227687090635","1.4552227687090635","","",""
"2258","","","","","","","1.3812528867274523","1.3812528867274523","1.3812528867274523","","",""
"2259","","","","","","","1.4494181852787733","1.4494181852787733","1.4494181852787733","","",""
"2260","","","","","","","1.665655929595232","1.665655929595232","1.665655929595232","","",""
"2261","","","","","","","1.2252286616712809","1.2252286616712809","1.2252286616712809","","",""
"2262","","","","","","","1.4530832152813673","1.4530832152813673","1.4530832152813673","","",""
"2263","","","","","","","1.3015822023153305","1.3015822023153305","1.3015822023153305","","",""
"2264","","","","","","","1.4715192783623934","1.4715192783623934","1.4715192783623934","","",""
"2265","","","","","","","1.4802782125771046","1.4802782125771046","1.4802782125771046","","",""
"2266","","","","","","","1.6623813342303038","1.6623813342303038","1.6623813342303038","","",""
"2267","","","","","","","1.8398952633142471","1.8398952633142471","1.8398952633142471","","",""
"2268","","","","","","","1.622786145657301","1.622786145657301","1.622786145657301","","",""
"2269","","","","","","","1.4562141243368387","1.4562141243368387","1.4562141243368387","","",""
"2270","","","","","","","1.6425989344716072","1.6425989344716072","1.6425989344716072","","",""
"2271","","","","","","","1.4544127229601145","1.4544127229601145","1.4544127229601145","","",""
"2272","","","","","","","1.4842229783535004","1.4842229783535004","1.4842229783535004","","",""
"2273","","","","","","","1.3230365505442023","1.3230365505442023","1.3230365505442023","","",""
"2274","","","","","","","1.5792083367705345","1.5792083367705345","1.5792083367705345","","",""
"2275","","","","","","","1.743376461789012","1.743376461789012","1.743376461789012","","",""
"2276","","","","","","","1.527444813400507","1.527444813400507","1.527444813400507","","",""
"2277","","","","","","","1.5497902687638998","1.5497902687638998","1.5497902687638998","","",""
"2278","","","","","","","1.5802986174821854","1.5802986174821854","1.5802986174821854","","",""
"2279","","","","","","","1.6828826162964106","1.6828826162964106","1.6828826162964106","","",""
"2280","","","","","","","1.4492684323340654","1.4492684323340654","1.4492684323340654","","",""
"2281","","","","","","","1.4918554797768593","1.4918554797768593","1.4918554797768593","","",""
"2282","","","","","","","1.438437182456255","1.438437182456255","1.438437182456255","","",""
"2283","","","","","","","1.2449111472815275","1.2449111472815275","1.2449111472815275","","",""
"2284","","","","","","","1.327896973118186","1.327896973118186","1.327896973118186","","",""
"2285","","","","","","","1.5063480623066425","1.5063480623066425","1.5063480623066425","","",""
"2286","","","","","","","1.666224341839552","1.666224341839552","1.666224341839552","","",""
"2287","","","","","","","1.6702821590006351","1.6702821590006351","1.6702821590006351","","",""
"2288","","","","","","","1.5131496507674456","1.5131496507674456","1.5131496507674456","","",""
"2289","","","","","","","1.5473512560129166","1.5473512560129166","1.5473512560129166","","",""
"2290","","","","","","","1.7263232674449682","1.7263232674449682","1.7263232674449682","","",""
"2291","","","","","","","1.6103805880993605","1.6103805880993605","1.6103805880993605","","",""
"2292","","","","","","","1.68396189622581","1.68396189622581","1.68396189622581","","",""
"2293","","","","","","","1.565025432035327","1.565025432035327","1.565025432035327","","",""
"2294","","","","","","","1.3505302853882313","1.3505302853882313","1.3505302853882313","","",""
"2295","","","","","","","1.628767218440771","1.628767218440771","1.628767218440771","","",""
"2296","","","","","","","1.5727924015372992","1.5727924015372992","1.5727924015372992","","",""
"2297","","","","","","","1.201016099192202","1.201016099192202","1.201016099192202","","",""
"2298","","","","","","","1.4317514020949602","1.4317514020949602","1.4317514020949602","","",""
"2299","","","","","","","1.6305127833038568","1.6305127833038568","1.6305127833038568","","",""
"2300","","","","","","","1.891268951818347","1.891268951818347","1.891268951818347","","",""
"2301","","","","","","","1.3910185974091291","1.3910185974091291","1.3910185974091291","","",""
"2302","","","","","","","1.5079736933112144","1.5079736933112144","1.5079736933112144","","",""
"2303","","","","","","","1.5425788275897503","1.5425788275897503","1.5425788275897503","","",""
"2304","","","","","","","1.0792980547994375","1.0792980547994375","1.0792980547994375","","",""
"2305","","","","","","","1.610296942293644","1.610296942293644","1.610296942293644","","",""
"2306","","","","","","","1.445834718644619","1.445834718644619","1.445834718644619","","",""
"2307","","","","","","","1.292552661150694","1.292552661150694","1.292552661150694","","",""
"2308","","","","","","","1.4835284445434809","1.4835284445434809","1.4835284445434809","","",""
"2309","","","","","","","1.3488580081611872","1.3488580081611872","1.3488580081611872","","",""
"2310","","","","","","","1.8726145159453154","1.8726145159453154","1.8726145159453154","","",""
"2311","","","","","","","1.5617984924465418","1.5617984924465418","1.5617984924465418","","",""
"2312","","","","","","","1.6138879638165236","1.6138879638165236","1.6138879638165236","","",""
"2313","","","","","","","1.630324188619852","1.630324188619852","1.630324188619852","","",""
"2314","","","","","","","1.4717982280999422","1.4717982280999422","1.4717982280999422","","",""
"2315","","","","","","","1.7016011904925108","1.7016011904925108","1.7016011904925108","","",""
"2316","","","","","","","1.5574050210416317","1.5574050210416317","1.5574050210416317","","",""
"2317","","","","","","","1.696821866557002","1.696821866557002","1.696821866557002","","",""
"2318","","","","","","","1.5115975942462683","1.5115975942462683","1.5115975942462683","","",""
"2319","","","","","","","1.712399460375309","1.712399460375309","1.712399460375309","","",""
"2320","","","","","","","1.8028565552085638","1.8028565552085638","1.8028565552085638","","",""
"2321","","","","","","","1.5831760335713625","1.5831760335713625","1.5831760335713625","","",""
"2322","","","","","","","1.5159990396350622","1.5159990396350622","1.5159990396350622","","",""
"2323","","","","","","","1.7076045628637075","1.7076045628637075","1.7076045628637075","","",""
"2324","","","","","","","1.3861321490257978","1.3861321490257978","1.3861321490257978","","",""
"2325","","","","","","","1.2948946729302406","1.2948946729302406","1.2948946729302406","","",""
"2326","","","","","","","1.4381931982934475","1.4381931982934475","1.4381931982934475","","",""
"2327","","","","","","","1.623600848019123","1.623600848019123","1.623600848019123","","",""
"2328","","","","","","","1.6283575389534235","1.6283575389534235","1.6283575389534235","","",""
"2329","","","","","","","1.4042230304330587","1.4042230304330587","1.4042230304330587","","",""
"2330","","","","","","","1.760133570060134","1.760133570060134","1.760133570060134","","",""
"2331","","","","","","","1.3104823231697083","1.3104823231697083","1.3104823231697083","","",""
"2332","","","","","","","1.341641465201974","1.341641465201974","1.341641465201974","","",""
"2333","","","","","","","1.465239917859435","1.465239917859435","1.465239917859435","","",""
"2334","","","","","","","1.4997868854552507","1.4997868854552507","1.4997868854552507","","",""
"2335","","","","","","","1.435533532872796","1.435533532872796","1.435533532872796","","",""
"2336","","","","","","","1.302328184247017","1.302328184247017","1.302328184247017","","",""
"2337","","","","","","","1.0299916369840503","1.0299916369840503","1.0299916369840503","","",""
"2338","","","","","","","1.1698001753538847","1.1698001753538847","1.1698001753538847","","",""
"2339","","","","","","","1.2699243146926165","1.2699243146926165","1.2699243146926165","","",""
"2340","","","","","","","1.7166008818894625","1.7166008818894625","1.7166008818894625","","",""
"2341","","","","","","","1.7240425944328308","1.7240425944328308","1.7240425944328308","","",""
"2342","","","","","","","1.5568684600293636","1.5568684600293636","1.5568684600293636","","",""
"2343","","","","","","","1.667625056579709","1.667625056579709","1.667625056579709","","",""
"2344","","","","","","","1.7285717502236366","1.7285717502236366","1.7285717502236366","","",""
"2345","","","","","","","1.5372695848345757","1.5372695848345757","1.5372695848345757","","",""
"2346","","","","","","","1.3624373152852058","1.3624373152852058","1.3624373152852058","","",""
"2347","","","","","","","1.5195694975554943","1.5195694975554943","1.5195694975554943","","",""
"2348","","","","","","","1.867388505488634","1.867388505488634","1.867388505488634","","",""
"2349","","","","","","","1.127989474684","1.127989474684","1.127989474684","","",""
"2350","","","","","","","1.3380919825285673","1.3380919825285673","1.3380919825285673","","",""
"2351","","","","","","","1.5720208920538425","1.5720208920538425","1.5720208920538425","","",""
"2352","","","","","","","1.5409889593720436","1.5409889593720436","1.5409889593720436","","",""
"2353","","","","","","","1.4064196534454823","1.4064196534454823","1.4064196534454823","","",""
"2354","","","","","","","1.5423733033239841","1.5423733033239841","1.5423733033239841","","",""
"2355","","","","","","","1.5810099747031927","1.5810099747031927","1.5810099747031927","","",""
"2356","","","","","","","1.5189492758363485","1.5189492758363485","1.5189492758363485","","",""
"2357","","","","","","","1.5315210614353418","1.5315210614353418","1.5315210614353418","","",""
"2358","","","","","","","1.314421646296978","1.314421646296978","1.314421646296978","","",""
"2359","","","","","","","1.2786205895245075","1.2786205895245075","1.2786205895245075","","",""
"2360","","","","","","","1.8337012976408005","1.8337012976408005","1.8337012976408005","","",""
"2361","","","","","","","1.4015185832977295","1.4015185832977295","1.4015185832977295","","",""
"2362","","","","","","","1.592063046991825","1.592063046991825","1.592063046991825","","",""
"2363","","","","","","","1.4187432788312435","1.4187432788312435","1.4187432788312435","","",""
"2364","","","","","","","1.47581722214818","1.47581722214818","1.47581722214818","","",""
"2365","","","","","","","1.4714543633162975","1.4714543633162975","1.4714543633162975","","",""
"2366","","","","","","","1.7512259799987078","1.7512259799987078","1.7512259799987078","","",""
"2367","","","","","","","1.3117454070597887","1.3117454070597887","1.3117454070597887","","",""
"2368","","","","","","","1.4317422565072775","1.4317422565072775","1.4317422565072775","","",""
"2369","","","","","","","1.690193708986044","1.690193708986044","1.690193708986044","","",""
"2370","","","","","","","1.478019779548049","1.478019779548049","1.478019779548049","","",""
"2371","","","","","","","1.5204813182353973","1.5204813182353973","1.5204813182353973","","",""
"2372","","","","","","","1.6827448643743992","1.6827448643743992","1.6827448643743992","","",""
"2373","","","","","","","1.8756269607692957","1.8756269607692957","1.8756269607692957","","",""
"2374","","","","","","","1.3569196201860905","1.3569196201860905","1.3569196201860905","","",""
"2375","","","","","","","1.1317445309832692","1.1317445309832692","1.1317445309832692","","",""
"2376","","","","","","","1.2541413065046072","1.2541413065046072","1.2541413065046072","","",""
"2377","","","","","","","1.7260063514113426","1.7260063514113426","1.7260063514113426","","",""
"2378","","","","","","","1.5391822159290314","1.5391822159290314","1.5391822159290314","","",""
"2379","","","","","","","1.4173970464617014","1.4173970464617014","1.4173970464617014","","",""
"2380","","","","","","","1.7631691806018353","1.7631691806018353","1.7631691806018353","","",""
"2381","","","","","","","1.5212764609605074","1.5212764609605074","1.5212764609605074","","",""
"2382","","","","","","","1.2482028938829899","1.2482028938829899","1.2482028938829899","","",""
"2383","","","","","","","1.3937816862016916","1.3937816862016916","1.3937816862016916","","",""
"2384","","","","","","","1.464378597214818","1.464378597214818","1.464378597214818","","",""
"2385","","","","","","","1.7584253773093224","1.7584253773093224","1.7584253773093224","","",""
"2386","","","","","","","1.5612400863319635","1.5612400863319635","1.5612400863319635","","",""
"2387","","","","","","","1.33725555986166","1.33725555986166","1.33725555986166","","",""
"2388","","","","","","","1.4360435549169779","1.4360435549169779","1.4360435549169779","","",""
"2389","","","","","","","1.770946204662323","1.770946204662323","1.770946204662323","","",""
"2390","","","","","","","1.5452742334455252","1.5452742334455252","1.5452742334455252","","",""
"2391","","","","","","","1.5160113908350468","1.5160113908350468","1.5160113908350468","","",""
"2392","","","","","","","1.7407537121325731","1.7407537121325731","1.7407537121325731","","",""
"2393","","","","","","","1.7231681179255247","1.7231681179255247","1.7231681179255247","","",""
"2394","","","","","","","1.5868878178298473","1.5868878178298473","1.5868878178298473","","",""
"2395","","","","","","","1.6619857121258974","1.6619857121258974","1.6619857121258974","","",""
"2396","","","","","","","1.536039488390088","1.536039488390088","1.536039488390088","","",""
"2397","","","","","","","1.5676479525864124","1.5676479525864124","1.5676479525864124","","",""
"2398","","","","","","","1.6878331303596497","1.6878331303596497","1.6878331303596497","","",""
"2399","","","","","","","1.5249230954796076","1.5249230954796076","1.5249230954796076","","",""
"2400","","","","","","","1.4336240980774164","1.4336240980774164","1.4336240980774164","","",""
"2401","","","","","","","1.2762697823345661","1.2762697823345661","1.2762697823345661","","",""
"2402","","","","","","","1.4924560151994228","1.4924560151994228","1.4924560151994228","","",""
"2403","","","","","","","1.6037314254790545","1.6037314254790545","1.6037314254790545","","",""
"2404","","","","","","","1.69471899792552","1.69471899792552","1.69471899792552","","",""
"2405","","","","","","","1.7236719243228436","1.7236719243228436","1.7236719243228436","","",""
"2406","","","","","","","1.4513639267534018","1.4513639267534018","1.4513639267534018","","",""
"2407","","","","","","","1.4346937127411366","1.4346937127411366","1.4346937127411366","","",""
"2408","","","","","","","1.6336624640971422","1.6336624640971422","1.6336624640971422","","",""
"2409","","","","","","","1.3102634623646736","1.3102634623646736","1.3102634623646736","","",""
"2410","","","","","","","1.106938699260354","1.106938699260354","1.106938699260354","","",""
"2411","","","","","","","1.6553954109549522","1.6553954109549522","1.6553954109549522","","",""
"2412","","","","","","","1.4351882226765156","1.4351882226765156","1.4351882226765156","","",""
"2413","","","","","","","1.6753523238003254","1.6753523238003254","1.6753523238003254","","",""
"2414","","","","","","","1.4487601537257433","1.4487601537257433","1.4487601537257433","","",""
"2415","","","","","","","1.9204443134367466","1.9204443134367466","1.9204443134367466","","",""
"2416","","","","","","","1.6151754222810268","1.6151754222810268","1.6151754222810268","","",""
"2417","","","","","","","1.4380234722048044","1.4380234722048044","1.4380234722048044","","",""
"2418","","","","","","","1.6081370934844017","1.6081370934844017","1.6081370934844017","","",""
"2419","","","","","","","1.6676431931555271","1.6676431931555271","1.6676431931555271","","",""
"2420","","","","","","","1.5282838493585587","1.5282838493585587","1.5282838493585587","","",""
"2421","","","","","","","1.6690617445856333","1.6690617445856333","1.6690617445856333","","",""
"2422","","","","","","","1.4781832490116358","1.4781832490116358","1.4781832490116358","","",""
"2423","","","","","","","1.1479088962078094","1.1479088962078094","1.1479088962078094","","",""
"2424","","","","","","","1.60020275041461","1.60020275041461","1.60020275041461","","",""
"2425","","","","","","","1.4945142213255167","1.4945142213255167","1.4945142213255167","","",""
"2426","","","","","","","1.4432208016514778","1.4432208016514778","1.4432208016514778","","",""
"2427","","","","","","","1.6204768922179937","1.6204768922179937","1.6204768922179937","","",""
"2428","","","","","","","1.7806296441704035","1.7806296441704035","1.7806296441704035","","",""
"2429","","","","","","","1.5830987207591534","1.5830987207591534","1.5830987207591534","","",""
"2430","","","","","","","1.338894186541438","1.338894186541438","1.338894186541438","","",""
"2431","","","","","","","1.6136866007000208","1.6136866007000208","1.6136866007000208","","",""
"2432","","","","","","","1.2746013775467873","1.2746013775467873","1.2746013775467873","","",""
"2433","","","","","","","1.3566587623208761","1.3566587623208761","1.3566587623208761","","",""
"2434","","","","","","","1.5899245608597994","1.5899245608597994","1.5899245608597994","","",""
"2435","","","","","","","1.4407611154019833","1.4407611154019833","1.4407611154019833","","",""
"2436","","","","","","","1.6448286157101393","1.6448286157101393","1.6448286157101393","","",""
"2437","","","","","","","1.4683164842426777","1.4683164842426777","1.4683164842426777","","",""
"2438","","","","","","","1.4434538409113884","1.4434538409113884","1.4434538409113884","","",""
"2439","","","","","","","1.6938691902905703","1.6938691902905703","1.6938691902905703","","",""
"2440","","","","","","","1.4866332784295082","1.4866332784295082","1.4866332784295082","","",""
"2441","","","","","","","1.5512216091156006","1.5512216091156006","1.5512216091156006","","",""
"2442","","","","","","","1.5806990806013346","1.5806990806013346","1.5806990806013346","","",""
"2443","","","","","","","1.416308892890811","1.416308892890811","1.416308892890811","","",""
"2444","","","","","","","1.6795284058898687","1.6795284058898687","1.6795284058898687","","",""
"2445","","","","","","","1.3897202350199223","1.3897202350199223","1.3897202350199223","","",""
"2446","","","","","","","1.6303778290748596","1.6303778290748596","1.6303778290748596","","",""
"2447","","","","","","","1.485023558139801","1.485023558139801","1.485023558139801","","",""
"2448","","","","","","","1.7753697503358126","1.7753697503358126","1.7753697503358126","","",""
"2449","","","","","","","1.6075654868036509","1.6075654868036509","1.6075654868036509","","",""
"2450","","","","","","","1.6229050923138857","1.6229050923138857","1.6229050923138857","","",""
"2451","","","","","","","1.668769521638751","1.668769521638751","1.668769521638751","","",""
"2452","","","","","","","1.6448870617896318","1.6448870617896318","1.6448870617896318","","",""
"2453","","","","","","","1.6190267000347376","1.6190267000347376","1.6190267000347376","","",""
"2454","","","","","","","1.3625971786677837","1.3625971786677837","1.3625971786677837","","",""
"2455","","","","","","","1.4058076813817024","1.4058076813817024","1.4058076813817024","","",""
"2456","","","","","","","1.4394159968942404","1.4394159968942404","1.4394159968942404","","",""
"2457","","","","","","","1.855916691944003","1.855916691944003","1.855916691944003","","",""
"2458","","","","","","","1.7208634354174137","1.7208634354174137","1.7208634354174137","","",""
"2459","","","","","","","1.5293198134750128","1.5293198134750128","1.5293198134750128","","",""
"2460","","","","","","","1.433741733431816","1.433741733431816","1.433741733431816","","",""
"2461","","","","","","","1.1908794855698943","1.1908794855698943","1.1908794855698943","","",""
"2462","","","","","","","1.6395620126277208","1.6395620126277208","1.6395620126277208","","",""
"2463","","","","","","","1.6460689846426249","1.6460689846426249","1.6460689846426249","","",""
"2464","","","","","","","1.3831521552056074","1.3831521552056074","1.3831521552056074","","",""
"2465","","","","","","","1.4001994375139475","1.4001994375139475","1.4001994375139475","","",""
"2466","","","","","","","1.291649604216218","1.291649604216218","1.291649604216218","","",""
"2467","","","","","","","1.5725043211132288","1.5725043211132288","1.5725043211132288","","",""
"2468","","","","","","","1.3532041870057583","1.3532041870057583","1.3532041870057583","","",""
"2469","","","","","","","1.4736415147781372","1.4736415147781372","1.4736415147781372","","",""
"2470","","","","","","","1.6120315827429295","1.6120315827429295","1.6120315827429295","","",""
"2471","","","","","","","1.6202361155301332","1.6202361155301332","1.6202361155301332","","",""
"2472","","","","","","","1.5636520497500896","1.5636520497500896","1.5636520497500896","","",""
"2473","","","","","","","1.467313438653946","1.467313438653946","1.467313438653946","","",""
"2474","","","","","","","1.464129127562046","1.464129127562046","1.464129127562046","","",""
"2475","","","","","","","1.4389436058700085","1.4389436058700085","1.4389436058700085","","",""
"2476","","","","","","","1.3945250790566206","1.3945250790566206","1.3945250790566206","","",""
"2477","","","","","","","1.4425568636506796","1.4425568636506796","1.4425568636506796","","",""
"2478","","","","","","","1.589539559558034","1.589539559558034","1.589539559558034","","",""
"2479","","","","","","","1.5327198319137096","1.5327198319137096","1.5327198319137096","","",""
"2480","","","","","","","1.8338107652962208","1.8338107652962208","1.8338107652962208","","",""
"2481","","","","","","","1.7583108749240637","1.7583108749240637","1.7583108749240637","","",""
"2482","","","","","","","1.3439219947904348","1.3439219947904348","1.3439219947904348","","",""
"2483","","","","","","","1.4800519924610853","1.4800519924610853","1.4800519924610853","","",""
"2484","","","","","","","1.7548172660171986","1.7548172660171986","1.7548172660171986","","",""
"2485","","","","","","","1.5894762463867664","1.5894762463867664","1.5894762463867664","","",""
"2486","","","","","","","1.7542596813291311","1.7542596813291311","1.7542596813291311","","",""
"2487","","","","","","","1.560154652222991","1.560154652222991","1.560154652222991","","",""
"2488","","","","","","","1.3517441395670176","1.3517441395670176","1.3517441395670176","","",""
"2489","","","","","","","1.6861285790801048","1.6861285790801048","1.6861285790801048","","",""
"2490","","","","","","","1.542318157851696","1.542318157851696","1.542318157851696","","",""
"2491","","","","","","","1.6320203617215157","1.6320203617215157","1.6320203617215157","","",""
"2492","","","","","","","1.2898738514631987","1.2898738514631987","1.2898738514631987","","",""
"2493","","","","","","","1.438167916610837","1.438167916610837","1.438167916610837","","",""
"2494","","","","","","","1.6265543904155493","1.6265543904155493","1.6265543904155493","","",""
"2495","","","","","","","1.3615545313805342","1.3615545313805342","1.3615545313805342","","",""
